compound_row_id	compound_class	candidate_protein_id	domain_family	n_domain_hits	tier	has_bgc_context	is_cross_ref_confirmed	is_extracellular	compound_log2fc	compound_q_value	reference_protein_id	ref_locus	gene_total_raw	n_rep_ge_min	rna_is_expressed	rna_no_evidence
345.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.922634500547032	3.697429133173694e-05	XJO72970.1	BDV3_004023	3547	3	True	False
345.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.922634500547032	3.697429133173694e-05	XJO73644.1	BDV3_004592	13229	3	True	False
345.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.922634500547032	3.697429133173694e-05	XJO76118.1	BDV3_006688	4870	3	True	False
345.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.922634500547032	3.697429133173694e-05	XJO77059.1	BDV3_001698	15897	3	True	False
345.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.922634500547032	3.697429133173694e-05	XJO77131.1	BDV3_001754	2541	3	True	False
345.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.922634500547032	3.697429133173694e-05	XJO77201.1	BDV3_001812	1686	3	True	False
345.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.922634500547032	3.697429133173694e-05	XJO77940.1	BDV3_002453	2766	3	True	False
345.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.922634500547032	3.697429133173694e-05	XJO78298.1	BDV3_002762	2392	3	True	False
345.0	Amino acids and Peptides	FCC698BD_007797-T1	nrps	1	2	False	True	False	3.922634500547032	3.697429133173694e-05	XJO78380.1	BDV3_002829	3745	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	3.871864088216997	0.000108629239663	XJO70752.1	BDV3_000374	5246	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO71110.1	BDV3_000681	2010	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO71401.1	BDV3_000922	5419	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO71436.1	BDV3_000952	7830	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO71613.1	BDV3_001098	2634	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO72018.1	BDV3_001427	14581	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	3.871864088216997	0.000108629239663	XJO70922.1	BDV3_000527	4496	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO72511.1	BDV3_003620	10555	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO72970.1	BDV3_004023	3547	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO73644.1	BDV3_004592	13229	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO76118.1	BDV3_006688	4870	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO77059.1	BDV3_001698	15897	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO77131.1	BDV3_001754	2541	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO77201.1	BDV3_001812	1686	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO77940.1	BDV3_002453	2766	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO78298.1	BDV3_002762	2392	3	True	False
3458.0	Amino acids and Peptides	FCC698BD_007797-T1	nrps	1	2	False	True	False	3.871864088216997	0.000108629239663	XJO78380.1	BDV3_002829	3745	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	3.742104972582098	0.0006369711587436	XJO70752.1	BDV3_000374	5246	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO71110.1	BDV3_000681	2010	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO71401.1	BDV3_000922	5419	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO71436.1	BDV3_000952	7830	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO71613.1	BDV3_001098	2634	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO72018.1	BDV3_001427	14581	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	3.742104972582098	0.0006369711587436	XJO70922.1	BDV3_000527	4496	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO72511.1	BDV3_003620	10555	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO72970.1	BDV3_004023	3547	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO73644.1	BDV3_004592	13229	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO76118.1	BDV3_006688	4870	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO77059.1	BDV3_001698	15897	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO77131.1	BDV3_001754	2541	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO77201.1	BDV3_001812	1686	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO77940.1	BDV3_002453	2766	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO78298.1	BDV3_002762	2392	3	True	False
5048.0	Amino acids and Peptides	FCC698BD_007797-T1	nrps	1	2	False	True	False	3.742104972582098	0.0006369711587436	XJO78380.1	BDV3_002829	3745	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	3.703237212995688	0.0091943306967312	XJO70752.1	BDV3_000374	5246	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO71110.1	BDV3_000681	2010	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO71401.1	BDV3_000922	5419	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO71436.1	BDV3_000952	7830	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO71613.1	BDV3_001098	2634	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO72018.1	BDV3_001427	14581	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	3.703237212995688	0.0091943306967312	XJO70922.1	BDV3_000527	4496	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO72511.1	BDV3_003620	10555	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO72970.1	BDV3_004023	3547	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO73644.1	BDV3_004592	13229	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO76118.1	BDV3_006688	4870	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO77059.1	BDV3_001698	15897	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO77131.1	BDV3_001754	2541	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO77201.1	BDV3_001812	1686	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO77940.1	BDV3_002453	2766	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO78298.1	BDV3_002762	2392	3	True	False
8466.0	Amino acids and Peptides	FCC698BD_007797-T1	nrps	1	2	False	True	False	3.703237212995688	0.0091943306967312	XJO78380.1	BDV3_002829	3745	3	True	False
315.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO70752.1	BDV3_000374	5246	3	True	False
315.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO71110.1	BDV3_000681	2010	3	True	False
315.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO71401.1	BDV3_000922	5419	3	True	False
315.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO71436.1	BDV3_000952	7830	3	True	False
315.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO71613.1	BDV3_001098	2634	3	True	False
315.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO72018.1	BDV3_001427	14581	3	True	False
315.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO70922.1	BDV3_000527	4496	3	True	False
315.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO72511.1	BDV3_003620	10555	3	True	False
315.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO72970.1	BDV3_004023	3547	3	True	False
315.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO73644.1	BDV3_004592	13229	3	True	False
315.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO76118.1	BDV3_006688	4870	3	True	False
315.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO77059.1	BDV3_001698	15897	3	True	False
315.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO77131.1	BDV3_001754	2541	3	True	False
315.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO77201.1	BDV3_001812	1686	3	True	False
315.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO77940.1	BDV3_002453	2766	3	True	False
315.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO78298.1	BDV3_002762	2392	3	True	False
315.0	Amino acids and Peptides	FCC698BD_007797-T1	nrps	1	2	False	True	False	3.654373417303202	3.102730921661118e-05	XJO78380.1	BDV3_002829	3745	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO70752.1	BDV3_000374	5246	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO71110.1	BDV3_000681	2010	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO71401.1	BDV3_000922	5419	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO71436.1	BDV3_000952	7830	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO71613.1	BDV3_001098	2634	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO72018.1	BDV3_001427	14581	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO70922.1	BDV3_000527	4496	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO72511.1	BDV3_003620	10555	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO72970.1	BDV3_004023	3547	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO73644.1	BDV3_004592	13229	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO76118.1	BDV3_006688	4870	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO77059.1	BDV3_001698	15897	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO77131.1	BDV3_001754	2541	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO77201.1	BDV3_001812	1686	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO77940.1	BDV3_002453	2766	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO78298.1	BDV3_002762	2392	3	True	False
2255.0	Amino acids and Peptides	FCC698BD_007797-T1	nrps	1	2	False	True	False	3.639654434339972	3.333389857881452e-05	XJO78380.1	BDV3_002829	3745	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO70752.1	BDV3_000374	5246	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO71110.1	BDV3_000681	2010	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO71401.1	BDV3_000922	5419	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO71436.1	BDV3_000952	7830	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO71613.1	BDV3_001098	2634	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO72018.1	BDV3_001427	14581	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO70922.1	BDV3_000527	4496	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO72511.1	BDV3_003620	10555	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO72970.1	BDV3_004023	3547	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO73644.1	BDV3_004592	13229	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO76118.1	BDV3_006688	4870	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO77059.1	BDV3_001698	15897	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO77131.1	BDV3_001754	2541	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO77201.1	BDV3_001812	1686	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO77940.1	BDV3_002453	2766	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO78298.1	BDV3_002762	2392	3	True	False
2093.0	Amino acids and Peptides	FCC698BD_007797-T1	nrps	1	2	False	True	False	3.547334579847262	3.102730921661118e-05	XJO78380.1	BDV3_002829	3745	3	True	False
770.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	3.538356717796479	0.0173417863327148	XJO70752.1	BDV3_000374	5246	3	True	False
770.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO71110.1	BDV3_000681	2010	3	True	False
770.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO71401.1	BDV3_000922	5419	3	True	False
770.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO71436.1	BDV3_000952	7830	3	True	False
770.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO71613.1	BDV3_001098	2634	3	True	False
770.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO72018.1	BDV3_001427	14581	3	True	False
770.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	3.538356717796479	0.0173417863327148	XJO70922.1	BDV3_000527	4496	3	True	False
770.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO72511.1	BDV3_003620	10555	3	True	False
770.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO72970.1	BDV3_004023	3547	3	True	False
770.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO73644.1	BDV3_004592	13229	3	True	False
770.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO76118.1	BDV3_006688	4870	3	True	False
770.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO77059.1	BDV3_001698	15897	3	True	False
770.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO77131.1	BDV3_001754	2541	3	True	False
770.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO77201.1	BDV3_001812	1686	3	True	False
770.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO77940.1	BDV3_002453	2766	3	True	False
770.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO78298.1	BDV3_002762	2392	3	True	False
770.0	Amino acids and Peptides	FCC698BD_007797-T1	nrps	1	2	False	True	False	3.538356717796479	0.0173417863327148	XJO78380.1	BDV3_002829	3745	3	True	False
624.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO70752.1	BDV3_000374	5246	3	True	False
624.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO71110.1	BDV3_000681	2010	3	True	False
624.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO71401.1	BDV3_000922	5419	3	True	False
624.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO71436.1	BDV3_000952	7830	3	True	False
624.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO71613.1	BDV3_001098	2634	3	True	False
624.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO72018.1	BDV3_001427	14581	3	True	False
624.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO70922.1	BDV3_000527	4496	3	True	False
624.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO72511.1	BDV3_003620	10555	3	True	False
624.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO72970.1	BDV3_004023	3547	3	True	False
624.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO73644.1	BDV3_004592	13229	3	True	False
624.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO76118.1	BDV3_006688	4870	3	True	False
624.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO77059.1	BDV3_001698	15897	3	True	False
624.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO77131.1	BDV3_001754	2541	3	True	False
624.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO77201.1	BDV3_001812	1686	3	True	False
624.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO77940.1	BDV3_002453	2766	3	True	False
624.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO78298.1	BDV3_002762	2392	3	True	False
624.0	Amino acids and Peptides	FCC698BD_007797-T1	nrps	1	2	False	True	False	3.466007838261958	7.047676666910806e-05	XJO78380.1	BDV3_002829	3745	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_000146-T1	nrps	2	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO70752.1	BDV3_000374	5246	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_000240-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO71110.1	BDV3_000681	2010	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_000473-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO71401.1	BDV3_000922	5419	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_000498-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO71436.1	BDV3_000952	7830	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_000635-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO71613.1	BDV3_001098	2634	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_000950-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO72018.1	BDV3_001427	14581	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_001528-T1	nrps	3	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO70922.1	BDV3_000527	4496	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_001972-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO72511.1	BDV3_003620	10555	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_002392-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO72970.1	BDV3_004023	3547	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_003040-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO73644.1	BDV3_004592	13229	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_005496-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO76118.1	BDV3_006688	4870	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_006454-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO77059.1	BDV3_001698	15897	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_006514-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO77131.1	BDV3_001754	2541	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_006575-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO77201.1	BDV3_001812	1686	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_007329-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO77940.1	BDV3_002453	2766	3	True	False
2483.0	Amino acids and Peptides	FCC698BD_007727-T1	nrps	1	2	False	True	False	3.4578467668505035	3.102730921661118e-05	XJO78298.1	BDV3_002762	2392	3	True	False
