protein_id	mer_id	pident	evalue	bitscore	merops_clan	merops_family	catalytic_type	is_inhibitor_family	signalp_positive	signal_cleavage_site	has_disqualifying_tm	has_gpi_anchor	is_extracellular	is_cross_ref_confirmed	ref_locus	gene_total_raw	n_rep_ge_min	rna_is_expressed
F61BA062_016001-T1	MER0030137	48.624	5.01e-33	115.0	M67A	M67.972	metallo	False					False	True	BSLG_008686	170.0	5.0	True
F61BA062_004473-T1	MER0000894	28.012	2.1000000000000002e-32	123.0	A01A	A01.003	aspartic	False	True	17.0	False	True	False	True	BSLG_002670	332.0	5.0	True
F61BA062_015297-T1	MER0011109	27.842	5.15e-32	125.0	C48	C48.004	cysteine	False					False	True	BSLG_008280	380.0	5.0	True
F61BA062_005984-T1	MER0061068	38.5	9.69e-32	114.0	M38	M38.A02	metallo	False					False	True	BSLG_003415	192.0	5.0	True
F61BA062_015641-T1	MER0065588	35.047	2.12e-31	117.0	C26	C26.965	cysteine	False					False	True	BSLG_008506	215.0	5.0	True
F61BA062_019421-T1	MER0005427	52.252	1.5999999999999998e-30	124.0	C19	C19.022	cysteine	False					False	True	BSLG_010536	917.0	5.0	True
F61BA062_005446-T1	MER0079232	42.051	1.71e-30	115.0	M16B	M16.985	metallo	False					False	True	BSLG_003135	185.0	5.0	True
F61BA062_007051-T1	MER0079232	42.051	1.7999999999999998e-30	115.0	M16B	M16.985	metallo	False					False	True	BSLG_003882	253.0	5.0	True
F61BA062_014574-T1	MER0017368	35.714	3.26e-30	113.0	S09C	S09.939	serine	False					False	True	BSLG_007902	11380.0	5.0	True
F61BA062_019066-T1	MER0037869	27.848	5.63e-30	115.0	A01A	A01.088	aspartic	False					False	True	BSLG_010356	1001.0	5.0	True
F61BA062_015973-T1	MER0021886	36.517	7.38e-30	111.0	M67X	M67.971	metallo	False					False	True	BSLG_008667	2607.0	5.0	True
F61BA062_000294-T1	MER0122467	45.217	1.56e-29	105.0	C85A	C85.003	cysteine	False					False	True	BSLG_000187	228.0	5.0	True
F61BA062_004216-T1	MER0035036	33.333	4.5600000000000004e-29	109.0	S54	S54.A12	serine	False					False	True	BSLG_002534	182.0	5.0	True
F61BA062_009146-T1	MER0116559	46.018	5.9e-29	105.0	C85B	C85.007	cysteine	False					False	True	BSLG_004905	173.0	5.0	True
F61BA062_001476-T1	MER0000864	23.368	8.53e-28	116.0	C19	C19.002	cysteine	False					False	True	BSLG_002492	83.0	3.0	True
F61BA062_004971-T1	MER0037869	29.607	9.68e-28	111.0	A01A	A01.088	aspartic	False	True	26.0	False	True	False	True	BSLG_002910	5841.0	5.0	True
F61BA062_001723-T1	MER0003201	31.667	2.86e-27	109.0	C02A	C02.972	cysteine	False					False	True	BSLG_001095	3579.0	5.0	True
F61BA062_019135-T1	MER0005369	29.528	5.75e-27	103.0	A01A	A01.094	aspartic	False					False	True	BSLG_002669	35.0	2.0	True
F61BA062_008282-T1	MER0036115	26.059	6.910000000000001e-27	104.0	S33	S33.B18	serine	False					False	True	BSLG_005230	83.0	5.0	True
F61BA062_012629-T1	MER0026493	32.317	9.22e-27	105.0	M01	M01.972	metallo	False					False	True	BSLG_006787	287.0	5.0	True
F61BA062_002945-T1	MER0034539	37.056	7.860000000000001e-26	102.0	C44	C44.976	cysteine	False					False	True	BSLG_001847	383.0	5.0	True
F61BA062_008879-T1	MER0215827	41.667	8.14e-26	97.8	M80	M80.A04	metallo	False					False	True	BSLG_004782	353509.0	5.0	True
F61BA062_004421-T1	MER0000597	34.266	1.53e-25	95.1	S26A	S26.002	serine	False					False	True	BSLG_002645	30.0	1.0	True
F61BA062_018808-T1	MER0000597	34.266	1.53e-25	95.1	S26A	S26.002	serine	False					False	True	BSLG_010194	25.0	1.0	True
F61BA062_002056-T1	MER0099998	58.333	3.16e-25	95.9	C86	C86.001	cysteine	False					False	True	BSLG_001316	224.0	5.0	True
F61BA062_002923-T1	MER0034539	37.017	2.8199999999999997e-24	97.8	C44	C44.976	cysteine	False					False	True	BSLG_001831	283.0	5.0	True
F61BA062_000449-T1	MER0210990	31.727	4.1999999999999996e-23	94.7	S33	S33.A66	serine	False					False	True	BSLG_000285	221.0	5.0	True
F61BA062_013031-T1	MER0200434	45.133	8.619999999999999e-23	86.3	S09X	S09.941	serine	False					False	True	BSLG_002613	144.0	5.0	True
F61BA062_014273-T1	MER0003544	28.889	1.46e-22	92.8	M16B	M16.974	metallo	False					False	True	BSLG_007686	2649.0	5.0	True
F61BA062_008823-T1	MER0004246	36.0	2.16e-22	91.7	G05	G05.002	glutamic	False					False	True	BSLG_004742	84.0	4.0	True
F61BA062_008530-T1	MER0042827	43.119	1.2500000000000001e-21	88.2	C56	C56.972	cysteine	False					False	True	BSLG_004578	245.0	5.0	True
F61BA062_013502-T1	MER0045469	29.834	9.68e-21	86.7	S09X	S09.A16	serine	False					False	True	BSLG_007307	37.0	2.0	True
F61BA062_019315-T1	MER0030934	33.498	1.48e-20	91.7	S09X	S09.948	serine	False					False	True	BSLG_010459	43.0	2.0	True
F61BA062_019112-T1	MER0036027	30.159	3.64e-20	85.9	S09X	S09.A21	serine	False					False	True	BSLG_010380	39.0	1.0	True
F61BA062_016092-T1	MER0033274	36.765	1.05e-19	86.7	S09X	S09.993	serine	False					False	True	BSLG_008750	179.0	5.0	True
F61BA062_016326-T1	MER0122922	29.878	3.75e-19	82.0	C48	C48.A18	cysteine	False					False	True	BSLG_008911	1345.0	5.0	True
F61BA062_002582-T1	MER0001003	34.043	4.95e-19	82.8	M01	M01.009	metallo	False					False	True	BSLG_001642	170.0	5.0	True
F61BA062_004542-T1	MER0182135	39.568	1.3e-18	80.1	M12B	M12.336	metallo	False					False	True	BSLG_002700	57030.0	5.0	True
F61BA062_008968-T1	MER0192051	28.846	1.27e-17	80.9	I87	I87.002	inhibitor	True					False	True	BSLG_004822	83.0	5.0	True
F61BA062_013387-T1	MER0004923	23.952	1.51e-17	81.6	S09B	S09.019	serine	False					False	True	BSLG_007206	15561.0	5.0	True
F61BA062_004987-T1	MER0000941	30.846	6.67e-17	76.3	A01A	A01.018	aspartic	False					False	True	BSLG_002915	50.0	1.0	True
F61BA062_004379-T1	MER0210990	37.037	1.52e-16	77.4	S33	S33.A66	serine	False					False	True	BSLG_002623	75.0	5.0	True
F61BA062_013573-T1	MER0014644	23.304	2.42e-16	77.0	C19	C19.A47	cysteine	False					False	True	BSLG_007339	79.0	5.0	True
F61BA062_005534-T1	MER0014649	44.156	3.22e-13	66.6	C19	C19.060	cysteine	False					False	True	BSLG_003207	34.0	1.0	True
F61BA062_014053-T1	MER0018608	37.079	1.13e-12	62.8	I32	I32.005	inhibitor	True					False	True	BSLG_007542	3078.0	5.0	True
F61BA062_018989-T1	MER0018608	37.079	1.25e-12	62.4	I32	I32.005	inhibitor	True					False	True	BSLG_010307	39.0	2.0	True
F61BA062_015334-T1	MER0014694	30.693	1.37e-12	60.1	C48	C48.011	cysteine	False					False	True	BSLG_008300	46.0	1.0	True
F61BA062_005535-T1	MER0004663	42.857	7.14e-12	64.7	C19	C19.091	cysteine	False					False	True	BSLG_003208	55.0	3.0	True
F61BA062_016975-T1	MER0026339	33.333	1.34e-11	60.8	S33	S33.992	serine	False					False	True	BSLG_009306	492.0	5.0	True
F61BA062_009898-T1	MER0001156	35.078	2.78e-130	399.0	M03A	M03.006	metallo	False					False	False				False
F61BA062_011582-T1	MER0006297	47.952	1.92e-127	374.0	S08A	S08.A56	serine	False					False	False				False
F61BA062_011250-T1	MER0001728	58.14	2.5300000000000002e-117	339.0	M24A	M24.002	metallo	False					False	True	BSLG_005961	0.0	0.0	False
F61BA062_002206-T1	MER0043126	57.534	1.11e-115	332.0	S09X	S09.990	serine	False					False	False				False
F61BA062_003285-T1	MER0011224	63.636	3.2199999999999998e-111	324.0	M41	M41.A09	metallo	False					False	False				False
F61BA062_001975-T1	MER0026494	41.649	5.5500000000000005e-105	317.0	M20F	M20.005	metallo	False					False	True	BSLG_001257	1.0	0.0	False
F61BA062_015652-T1	MER0000496	50.955	1.74e-102	322.0	S16	S16.010	serine	False					False	False				False
F61BA062_005783-T1	MER0001235	44.47	4.72e-100	306.0	M17	M17.001	metallo	False					False	False				False
F61BA062_004465-T1	MER0001400	50.0	3.58e-99	301.0	M36	M36.001	metallo	False					False	False				False
F61BA062_008236-T1	MER0001400	45.232	1.47e-98	301.0	M36	M36.001	metallo	False					False	False				False
F61BA062_004232-T1	MER0001400	51.311	6.42e-98	290.0	M36	M36.001	metallo	False					False	False				False
F61BA062_008550-T1	MER0006285	45.767	1.04e-97	300.0	M36	M36.002	metallo	False					False	False				False
F61BA062_012872-T1	MER0006285	44.947	1.57e-97	299.0	M36	M36.002	metallo	False					False	False				False
F61BA062_006949-T1	MER0003580	37.06	1.66e-97	301.0	T03	T03.011	threonine	False					False	False				False
F61BA062_015578-T1	MER0006285	44.348	1.7e-97	293.0	M36	M36.002	metallo	False					False	False				False
F61BA062_004129-T1	MER0016542	54.448	3.1e-97	289.0	M24B	M24.A04	metallo	False					False	False				False
F61BA062_007152-T1	MER0001400	43.817	1.09e-96	298.0	M36	M36.001	metallo	False					False	False				False
F61BA062_008346-T1	MER0001400	43.817	7.949999999999999e-95	290.0	M36	M36.001	metallo	False					False	False				False
F61BA062_008212-T1	MER0006285	44.355	2.03e-94	295.0	M36	M36.002	metallo	False					False	False				False
F61BA062_004931-T1	MER0006285	50.177	4.88e-94	282.0	M36	M36.002	metallo	False					False	False				False
F61BA062_007563-T1	MER0006285	42.473	1.04e-90	288.0	M36	M36.002	metallo	False					False	False				False
F61BA062_006190-T1	MER0006285	47.518	9.999999999999999e-90	279.0	M36	M36.002	metallo	False					False	False				False
F61BA062_019363-T1	MER0001400	42.318	1.6199999999999997e-89	276.0	M36	M36.001	metallo	False					False	True	BSLG_010494	0.0	0.0	False
F61BA062_007592-T1	MER0006285	41.667	3.0399999999999997e-89	280.0	M36	M36.002	metallo	False					False	False				False
F61BA062_004889-T1	MER0001400	42.857	3.35e-85	258.0	M36	M36.001	metallo	False					False	False				False
F61BA062_014688-T1	MER0001400	42.857	6.74e-85	258.0	M36	M36.001	metallo	False					False	False				False
F61BA062_003232-T1	MER0006285	40.86	2.5e-84	267.0	M36	M36.002	metallo	False					False	False				False
F61BA062_004951-T1	MER0012158	48.264	1.05e-83	251.0	C44	C44.972	cysteine	False					False	False				False
F61BA062_009820-T1	MER0045886	51.012	1.8599999999999999e-81	250.0	C26	C26.957	cysteine	False					False	False				False
F61BA062_000452-T1	MER0001400	42.857	2.76e-81	250.0	M36	M36.001	metallo	False					False	False				False
F61BA062_008768-T1	MER0000410	45.545	3.29e-81	266.0	S09A	S09.010	serine	False					False	False				False
F61BA062_009272-T1	MER0012158	47.601	1.08e-80	254.0	C44	C44.972	cysteine	False					False	False				False
F61BA062_016572-T1	MER0000941	43.452	5.8e-80	243.0	A01A	A01.018	aspartic	False					False	False				False
F61BA062_008064-T1	MER0001400	42.857	2.17e-79	249.0	M36	M36.001	metallo	False					False	False				False
F61BA062_006518-T1	MER0001400	39.66	5.1300000000000003e-79	253.0	M36	M36.001	metallo	False	True	19.0	False	True	False	False				False
F61BA062_003219-T1	MER0006285	39.946	5.94e-78	245.0	M36	M36.002	metallo	False					False	False				False
F61BA062_001727-T1	MER0000549	61.111	1.7e-75	224.0	T01A	T01.976	threonine	False					False	False				False
F61BA062_017840-T1	MER0001400	41.786	2.52e-75	233.0	M36	M36.001	metallo	False					False	False				False
F61BA062_009136-T1	MER0001400	42.446	1.1599999999999999e-74	239.0	M36	M36.001	metallo	False					False	True	BSLG_010781	0.0	0.0	False
F61BA062_011044-T1	MER0001235	38.841	2.22e-74	239.0	M17	M17.001	metallo	False					False	True	BSLG_005844	0.0	0.0	False
F61BA062_007226-T1	MER0001400	40.809	3.61e-74	233.0	M36	M36.001	metallo	False					False	False				False
F61BA062_001978-T1	MER0026494	52.885	6.3099999999999996e-74	228.0	M20F	M20.005	metallo	False					False	False				False
F61BA062_000438-T1	MER0001400	41.818	1.4900000000000002e-73	236.0	M36	M36.001	metallo	False					False	True	BSLG_010762	1.0	0.0	False
F61BA062_005863-T1	MER0006285	39.503	1.7e-73	237.0	M36	M36.002	metallo	False					False	True	BSLG_010841	2.0	0.0	False
F61BA062_007306-T1	MER0001400	39.568	7.08e-72	233.0	M36	M36.001	metallo	False					False	False				False
F61BA062_015484-T1	MER0006285	36.554	5.7e-71	230.0	M36	M36.002	metallo	False					False	False				False
F61BA062_007154-T1	MER0001400	41.071	1.2999999999999998e-69	224.0	M36	M36.001	metallo	False					False	False				False
F61BA062_017353-T1	MER0114503	41.379	1.7499999999999999e-68	217.0	C14B	C14.045	cysteine	False					False	False				False
F61BA062_012344-T1	MER0000836	46.875	1.9999999999999997e-68	206.0	C12	C12.003	cysteine	False					False	False				False
F61BA062_009732-T1	MER0037714	49.345	2.48e-68	213.0	M38	M38.981	metallo	False					False	False				False
F61BA062_019365-T1	MER0001400	45.249	9.42e-68	211.0	M36	M36.001	metallo	False					False	False				False
F61BA062_010358-T1	MER0003564	48.133	4.04e-67	215.0	M49	M49.001	metallo	False					False	False				False
F61BA062_010319-T1	MER0001400	39.179	6.51e-66	211.0	M36	M36.001	metallo	False					False	False				False
F61BA062_004461-T1	MER0001400	44.033	2.52e-65	213.0	M36	M36.001	metallo	False	True	19.0	False	True	False	False				False
F61BA062_000424-T1	MER0001400	39.13	1.1e-64	207.0	M36	M36.001	metallo	False					False	False				False
F61BA062_014807-T1	MER1251407	41.304	2.66e-64	207.0	C121	C121.002	cysteine	False					False	True	BSLG_008046	1.0	0.0	False
F61BA062_008357-T1	MER0001400	39.474	4.4900000000000003e-63	199.0	M36	M36.001	metallo	False					False	False				False
F61BA062_017870-T1	MER0001400	40.65	1.15e-62	201.0	M36	M36.001	metallo	False					False	False				False
F61BA062_006366-T1	MER0006285	38.148	2.34e-62	204.0	M36	M36.002	metallo	False					False	False				False
F61BA062_002645-T1	MER0003541	42.358	2.65e-62	197.0	S10	S10.A66	serine	False					False	False				False
F61BA062_018795-T1	MER0010982	29.388	3.35e-62	223.0	C50	C50.001	cysteine	False					False	False				False
F61BA062_018358-T1	MER0001400	36.33	5.64e-62	196.0	M36	M36.001	metallo	False					False	False				False
F61BA062_000455-T1	MER0001400	37.681	2.11e-61	197.0	M36	M36.001	metallo	False					False	False				False
F61BA062_000409-T1	MER0001711	46.04	2.35e-60	186.0	T01A	T01.987	threonine	False					False	False				False
F61BA062_001757-T1	MER0006285	49.738	6.44e-60	189.0	M36	M36.002	metallo	False					False	False				False
F61BA062_007905-T1	MER0114503	39.604	6.47e-60	193.0	C14B	C14.045	cysteine	False					False	False				False
F61BA062_007529-T1	MER0001400	44.231	9.41e-60	196.0	M36	M36.001	metallo	False					False	False				False
F61BA062_005415-T1	MER0000557	71.795	1.39e-59	181.0	T01A	T01.971	threonine	False					False	True	BSLG_003115	18.0	0.0	False
F61BA062_009053-T1	MER0001400	34.892	7.42e-59	192.0	M36	M36.001	metallo	False					False	False				False
F61BA062_007684-T1	MER0026545	35.688	1.75e-57	185.0	M48C	M48.018	metallo	False					False	False				False
F61BA062_007978-T1	MER0033179	52.747	3.37e-57	192.0	M14D	M14.028	metallo	False					False	False				False
F61BA062_016687-T1	MER0000885	33.229	3.9300000000000003e-57	187.0	A01A	A01.001	aspartic	False					False	True	BSLG_009125	14.0	0.0	False
F61BA062_012425-T1	MER0005227	32.538	2.73e-56	195.0	A22A	A22.014	aspartic	False					False	True	BSLG_001528	28.0	0.0	False
F61BA062_002386-T1	MER0005227	32.538	2.73e-56	195.0	A22A	A22.014	aspartic	False					False	False				False
F61BA062_008233-T1	MER0006285	37.634	3.43e-56	188.0	M36	M36.002	metallo	False					False	False				False
F61BA062_004437-T1	MER0011775	42.5	1.33e-55	186.0	C50	C50.002	cysteine	False					False	False				False
F61BA062_016686-T1	MER0081262	36.975	5.6999999999999995e-55	176.0	A01A	A01.092	aspartic	False					False	True	BSLG_009124	12.0	0.0	False
F61BA062_012038-T1	MER0001400	50.0	2.0399999999999997e-54	174.0	M36	M36.001	metallo	False					False	False				False
F61BA062_007486-T1	MER0001728	78.0	6.289999999999999e-54	168.0	M24A	M24.002	metallo	False					False	False				False
F61BA062_006150-T1	MER0001400	42.381	7.309999999999999e-54	174.0	M36	M36.001	metallo	False					False	False				False
F61BA062_004724-T1	MER0001400	41.753	1.62e-53	175.0	M36	M36.001	metallo	False					False	False				False
F61BA062_002406-T1	MER0011464	43.119	3.92e-53	181.0	M28X	M28.A13	metallo	False					False	False				False
F61BA062_008059-T1	MER0006285	36.226	1.19e-52	173.0	M36	M36.002	metallo	False					False	False				False
F61BA062_011006-T1	MER0001342	56.028	2.35e-52	170.0	M24A	M24.017	metallo	False					False	True	BSLG_005824	0.0	0.0	False
F61BA062_008034-T1	MER0114503	51.534	2.93e-52	170.0	C14B	C14.045	cysteine	False					False	False				False
F61BA062_006448-T1	MER0006285	40.086	3.2199999999999996e-52	169.0	M36	M36.002	metallo	False					False	False				False
F61BA062_006427-T1	MER0001400	39.216	5.4899999999999995e-52	171.0	M36	M36.001	metallo	False					False	True	BSLG_010845	0.0	0.0	False
F61BA062_010947-T1	MER0011318	34.505	7.93e-52	179.0	A01A	A01.A78	aspartic	False					False	False				False
F61BA062_010347-T1	MER0001400	39.086	8.479999999999999e-52	169.0	M36	M36.001	metallo	False					False	False				False
F61BA062_014859-T1	MER0001400	39.367	3.91e-51	167.0	M36	M36.001	metallo	False					False	False				False
F61BA062_016192-T1	MER0030081	63.793	7.58e-51	164.0	A28A	A28.A06	aspartic	False					False	False				False
F61BA062_003118-T1	MER0005118	42.601	8.75e-51	163.0	M41	M41.027	metallo	False					False	False				False
F61BA062_017575-T1	MER0215799	46.667	3.07e-50	164.0	M80	M80.A01	metallo	False					False	False				False
F61BA062_012731-T1	MER0215799	46.667	3.07e-50	164.0	M80	M80.A01	metallo	False					False	False				False
F61BA062_015154-T1	MER0006285	37.023	1.45e-49	166.0	M36	M36.002	metallo	False					False	False				False
F61BA062_005873-T1	MER0001400	34.082	1.6e-49	164.0	M36	M36.001	metallo	False					False	False				False
F61BA062_005757-T1	MER0010982	27.16	1.92e-49	184.0	C50	C50.001	cysteine	False					False	False				False
F61BA062_015082-T1	MER0006285	31.65	5.79e-49	164.0	M36	M36.002	metallo	False					False	False				False
F61BA062_012305-T1	MER0005238	46.739	8.99e-48	163.0	M28B	M28.012	metallo	False					False	False				False
F61BA062_012873-T1	MER0006285	33.245	1.9500000000000001e-47	164.0	M36	M36.002	metallo	False					False	False				False
F61BA062_009367-T1	MER0005542	40.984	1.2999999999999999e-46	156.0	C12	C12.A05	cysteine	False					False	True	BSLG_005019	3.0	0.0	False
F61BA062_019176-T1	MER0001400	41.711	2.61e-46	153.0	M36	M36.001	metallo	False					False	False				False
F61BA062_014710-T1	MER0001218	51.852	3.25e-46	146.0	M16A	M16.008	metallo	False					False	False				False
F61BA062_001979-T1	MER0026485	47.399	4.45e-46	150.0	M20F	M20.A15	metallo	False					False	True	BSLG_001261	0.0	0.0	False
F61BA062_005089-T1	MER0001400	41.489	9.76e-46	152.0	M36	M36.001	metallo	False					False	False				False
F61BA062_016408-T1	MER0006285	43.29	1.63e-45	159.0	M36	M36.002	metallo	False	True	29.0	False	True	False	False				False
F61BA062_007764-T1	MER0001400	33.604	6.449999999999999e-45	157.0	M36	M36.001	metallo	False					False	True	BSLG_010840	5.0	0.0	False
F61BA062_008488-T1	MER0006285	45.625	9.749999999999999e-45	155.0	M36	M36.002	metallo	False					False	False				False
F61BA062_015014-T1	MER0014644	30.205	1.72e-44	162.0	C19	C19.A47	cysteine	False					False	True	BSLG_008152	16.0	0.0	False
F61BA062_014725-T1	MER1054226	32.97	6.43e-44	154.0	C115	C115.001	cysteine	False					False	False				False
F61BA062_005327-T1	MER0001400	32.734	2.57e-43	151.0	M36	M36.001	metallo	False					False	False				False
F61BA062_019569-T1	MER0004528	35.266	4.1300000000000005e-43	149.0	S54	S54.952	serine	False					False	False				False
F61BA062_007476-T1	MER0006285	45.517	1.1599999999999999e-42	142.0	M36	M36.002	metallo	False					False	False				False
F61BA062_009702-T1	MER0004528	35.266	1.2599999999999999e-42	152.0	S54	S54.952	serine	False					False	False				False
F61BA062_019420-T1	MER0005448	44.242	3.34e-42	147.0	C19	C19.093	cysteine	False					False	False				False
F61BA062_007487-T1	MER0011746	67.368	3.8699999999999996e-42	143.0	M24A	M24.A02	metallo	False					False	False				False
F61BA062_018051-T1	MER0001400	38.14	7.56e-41	139.0	M36	M36.001	metallo	False					False	True	BSLG_010847	0.0	0.0	False
F61BA062_000734-T1	MER1108685	39.394	6.43e-40	137.0	C78B	C78.003	cysteine	False					False	True	BSLG_000477	22.0	0.0	False
F61BA062_008507-T1	MER0006285	42.135	2.46e-39	138.0	M36	M36.002	metallo	False					False	True	BSLG_010738	6.0	0.0	False
F61BA062_018347-T1	MER0001400	40.0	3.64e-39	134.0	M36	M36.001	metallo	False					False	False				False
F61BA062_010892-T1	MER0030081	55.652	6.64e-38	129.0	A28A	A28.A06	aspartic	False					False	True	BSLG_005758	0.0	0.0	False
F61BA062_015117-T1	MER0006285	44.444	7.03e-38	129.0	M36	M36.002	metallo	False					False	False				False
F61BA062_012640-T1	MER0020214	42.138	1.49e-37	135.0	S59	S59.A07	serine	False					False	False				False
F61BA062_007605-T1	MER0037853	30.033	2.66e-37	130.0	S33	S33.984	serine	False					False	False				False
F61BA062_012346-T1	MER0003297	56.164	4.1800000000000006e-37	133.0	S01D	S01.434	serine	False					False	False				False
F61BA062_007843-T1	MER0001400	30.258	5.64e-37	137.0	M36	M36.001	metallo	False					False	False				False
F61BA062_016674-T1	MER0024758	45.324	6.72e-37	121.0	M67A	M67.A03	metallo	False					False	True	BSLG_009115	26.0	0.0	False
F61BA062_012571-T1	MER0001400	47.244	1.01e-36	127.0	M36	M36.001	metallo	False					False	False				False
F61BA062_004171-T1	MER0006285	44.776	2.91e-36	125.0	M36	M36.002	metallo	False					False	False				False
F61BA062_010005-T1	MER0957411	48.837	3.0400000000000003e-35	122.0	C85	C85.009	cysteine	False					False	False				False
F61BA062_009882-T1	MER0209266	32.52	8.77e-34	125.0	S33	S33.A58	serine	False					False	False				False
F61BA062_011119-T1	MER0004996	49.231	1.33e-33	114.0	T01X	T01.A11	threonine	False					False	True	BSLG_005885	0.0	0.0	False
F61BA062_000931-T1	MER0030137	48.624	6.39e-33	115.0	M67A	M67.972	metallo	False					False	False				False
F61BA062_009374-T1	MER0054124	31.095	8.41e-33	124.0	C02A	C02.026	cysteine	False					False	True	BSLG_005024	4.0	0.0	False
F61BA062_005310-T1	MER0037863	31.301	2e-32	119.0	S09X	S09.023	serine	False					False	True	BSLG_003080	9.0	0.0	False
F61BA062_009802-T1	MER0034730	32.377	9.040000000000001e-32	124.0	S09X	S09.999	serine	False					False	True	BSLG_005261	14.0	0.0	False
F61BA062_011369-T1	MER0001214	51.887	1.8500000000000001e-31	115.0	M16A	M16.002	metallo	False					False	True	BSLG_006029	0.0	0.0	False
F61BA062_014887-T1	MER0114503	48.76	2.81e-31	115.0	C14B	C14.045	cysteine	False					False	False				False
F61BA062_017163-T1	MER0000425	26.823	2.8900000000000002e-31	120.0	S10	S10.A45	serine	False					False	False				False
F61BA062_011261-T1	MER0000557	54.369	3.7500000000000003e-31	104.0	T01A	T01.971	threonine	False					False	False				False
F61BA062_017942-T1	MER0006285	38.172	4.5e-31	119.0	M36	M36.002	metallo	False					False	False				False
F61BA062_016409-T1	MER0001400	46.491	5.83e-31	110.0	M36	M36.001	metallo	False					False	False				False
F61BA062_002793-T1	MER1108685	35.928	4.43e-30	111.0	C78B	C78.003	cysteine	False					False	True	BSLG_001763	20.0	0.0	False
F61BA062_014886-T1	MER0114503	37.766	5.3e-30	109.0	C14B	C14.045	cysteine	False					False	False				False
F61BA062_010946-T1	MER0081262	32.895	6e-30	116.0	A01A	A01.092	aspartic	False					False	True	BSLG_005783	0.0	0.0	False
F61BA062_002581-T1	MER0210302	34.314	7.33e-30	113.0	S33	S33.020	serine	False					False	False				False
F61BA062_006424-T1	MER0006285	41.25	8.01e-30	112.0	M36	M36.002	metallo	False					False	False				False
F61BA062_012761-T1	MER0215799	46.667	8.299999999999999e-30	110.0	M80	M80.A01	metallo	False					False	True	BSLG_006871	0.0	0.0	False
F61BA062_018482-T1	MER0001400	36.416	1.32e-29	112.0	M36	M36.001	metallo	False					False	False				False
F61BA062_006843-T1	MER0001400	42.143	1.9500000000000002e-29	111.0	M36	M36.001	metallo	False	True	18.0	False	True	False	False				False
F61BA062_005101-T1	MER0006285	44.167	6.24e-29	105.0	M36	M36.002	metallo	False					False	True	BSLG_010754	7.0	0.0	False
F61BA062_014300-T1	MER0036114	27.915	7.38e-29	109.0	S33	S33.980	serine	False					False	False				False
F61BA062_004778-T1	MER0016969	34.973	1.84e-28	108.0	T02	T02.004	threonine	False					False	True	BSLG_002800	21.0	0.0	False
F61BA062_009341-T1	MER0016969	30.66	2.2399999999999997e-28	103.0	T02	T02.004	threonine	False					False	False				False
F61BA062_018305-T1	MER0054124	30.98	2.29e-28	112.0	C02A	C02.026	cysteine	False					False	True	BSLG_009977	2.0	0.0	False
F61BA062_004115-T1	MER0000864	23.368	8.53e-28	116.0	C19	C19.002	cysteine	False					False	False				False
F61BA062_017842-T1	MER0001400	28.929	1.41e-27	107.0	M36	M36.001	metallo	False					False	True	BSLG_010839	0.0	0.0	False
F61BA062_010839-T1	MER0026495	28.352	3.6000000000000006e-27	104.0	M24X	M24.974	metallo	False					False	True	BSLG_005727	0.0	0.0	False
F61BA062_012126-T1	MER0003201	31.276	4.28e-27	108.0	C02A	C02.972	cysteine	False					False	False				False
F61BA062_014708-T1	MER0046821	46.667	6.1500000000000005e-27	102.0	M16A	M16.982	metallo	False					False	False				False
F61BA062_005102-T1	MER0001400	36.242	6.66e-27	100.0	M36	M36.001	metallo	False					False	False				False
F61BA062_009757-T1	MER0036115	26.059	6.910000000000001e-27	104.0	S33	S33.B18	serine	False					False	False				False
F61BA062_019134-T1	MER0000894	27.469	1.0300000000000001e-26	107.0	A01A	A01.003	aspartic	False	True	36.0	False	True	False	False				False
F61BA062_009347-T1	MER0045883	31.142	5.56e-26	102.0	S33	S33.993	serine	False					False	False				False
F61BA062_005392-T1	MER0037863	28.049	2.55e-25	98.6	S09X	S09.023	serine	False					False	False				False
F61BA062_017611-T1	MER0215799	34.197	2.58e-25	100.0	M80	M80.A01	metallo	False					False	True	BSLG_009674	0.0	0.0	False
F61BA062_016578-T1	MER0002078	31.776	4.91e-25	95.1	M01	M01.A28	metallo	False					False	False				False
F61BA062_005087-T1	MER0034539	37.017	2.2999999999999997e-24	97.8	C44	C44.976	cysteine	False					False	False				False
F61BA062_016885-T1	MER0034539	37.821	2.8099999999999998e-24	92.8	C44	C44.976	cysteine	False					False	False				False
F61BA062_002467-T1	MER0043475	28.241	3.1799999999999998e-24	95.5	C26	C26.A05	cysteine	False					False	False				False
F61BA062_001124-T1	MER0001760	25.806	9.26e-24	97.8	S10	S10.009	serine	False					False	True	BSLG_000690	25.0	0.0	False
F61BA062_018331-T1	MER0045883	30.584	1.49e-23	96.3	S33	S33.993	serine	False					False	True	BSLG_009998	2.0	0.0	False
F61BA062_019672-T1	MER0114503	44.628	8.069999999999999e-23	90.5	C14B	C14.045	cysteine	False					False	False				False
F61BA062_004170-T1	MER0001400	39.286	1.68e-22	87.0	M36	M36.001	metallo	False					False	False				False
F61BA062_010854-T1	MER0033198	28.302	2.28e-22	96.7	S09X	S09.980	serine	False	True	21.0	True	False	False	False				False
F61BA062_004362-T1	MER0200434	45.133	3.61e-22	85.5	S09X	S09.941	serine	False					False	False				False
